Symbol,Category,MyID
SPON2,mRNA,3377
TJAP1,mRNA,3378
PLCH1,mRNA,3379
COX6A2,mRNA,3380
ZNF487,mRNA,3381
PRODH2,mRNA,3382
AAMP,mRNA,3383
GFM1,mRNA,3384
ARPC3,mRNA,3385
VPREB1,mRNA,3386
COPG2,mRNA,3387
CRACD,mRNA,3388
NDUFA2,mRNA,3389
LOC102723971,mRNA,3390
c-MET,mRNA,3391
SIAH1,mRNA,3392
QRICH1,mRNA,3393
TOMM22,mRNA,3394
ENST00000273844,mRNA,3395
PATE2,mRNA,3396
C1orf100,mRNA,3397
TUBGCP3,mRNA,3398
FZD4,mRNA,3399
COL8A2,mRNA,3400
HAUS6,mRNA,3401
HTRA3,mRNA,3402
LAMA4,mRNA,3403
SEC16A,mRNA,3404
ARHGEF4,mRNA,3405
PATZ1,mRNA,3406
C17orf49,mRNA,3407
APBB3,mRNA,3408
ARL15,mRNA,3409
MEX3C,mRNA,3410
DUSP12,mRNA,3411
ACP4,mRNA,3412
C5,mRNA,3413
DIDO1,mRNA,3414
THAP12,mRNA,3415
NUDT21,mRNA,3416
DMTF1,mRNA,3417
APOO,mRNA,3418
MAPK8,mRNA,3419
EIF1,mRNA,3420
BICDL2,mRNA,3421
INMT,mRNA,3422
AIF1L,mRNA,3423
OR1M1,mRNA,3424
MTFR1L,mRNA,3425
CLNK,mRNA,3426
GARS,mRNA,3427
WDR41,mRNA,3428
MFSD2B,mRNA,3429
ERF,mRNA,3430
U2AF1,mRNA,3431
KDM2B,mRNA,3432
TNNC1,mRNA,3433
AC040162.1,mRNA,3434
EDF1,mRNA,3435
AHCTF1,mRNA,3436
APBB1IP,mRNA,3437
RGS13,mRNA,3438
PRB4,mRNA,3439
METTL18,mRNA,3440
ZNF829,mRNA,3441
RFC2,mRNA,3442
NDUFC2-KCTD14,mRNA,3443
PRKCD,mRNA,3444
NTN1,mRNA,3445
GSDME,mRNA,3446
ENST00000360166,mRNA,3447
TPM3,mRNA,3448
GMEB1,mRNA,3449
MRPL37,mRNA,3450
ALDOA,mRNA,3451
SNX8,mRNA,3452
HMGB3,mRNA,3453
CAV3,mRNA,3454
FST,mRNA,3455
PARD3B,mRNA,3456
ABCA2,mRNA,3457
FBXO21,mRNA,3458
SYNE4,mRNA,3459
GCM2,mRNA,3460
SLC35B1,mRNA,3461
CENPH,mRNA,3462
ENST00000309178,mRNA,3463
SH2D4B,mRNA,3464
IGKV4-1,mRNA,3465
ZFHX2,mRNA,3466
TPPP,mRNA,3467
OR5P3,mRNA,3468
Gli1,mRNA,3469
TMEM37,mRNA,3470
HMBG1,mRNA,3471
ENST00000354668,mRNA,3472
AC019117.3,mRNA,3473
RPL15,mRNA,3474
HSD3B2,mRNA,3475
LOC101929970,mRNA,3476
KIAA1210,mRNA,3477
MAGEA9,mRNA,3478
PPM1J,mRNA,3479
PAXBP1,mRNA,3480
WDR82,mRNA,3481
APBA1,mRNA,3482
SSTR2,mRNA,3483
MIPEP,mRNA,3484
C6orf120,mRNA,3485
IFNA5,mRNA,3486
ARR3,mRNA,3487
IARS,mRNA,3488
NEIL1,mRNA,3489
MUC15,mRNA,3490
MT1M,mRNA,3491
SEMA4C,mRNA,3492
IL18BP,mRNA,3493
KRTAP5-7,mRNA,3494
MOB4,mRNA,3495
WRNIP1,mRNA,3496
EPB41,mRNA,3497
C1orf116,mRNA,3498
GEMIN6,mRNA,3499
HUS1B,mRNA,3500
DAZ4,mRNA,3501
KRT222,mRNA,3502
ROPN1L,mRNA,3503
LOC102724159,mRNA,3504
AGAP4,mRNA,3505
PER2,mRNA,3506
OTULINL,mRNA,3507
THAP2,mRNA,3508
ENST00000339489,mRNA,3509
FBXO41,mRNA,3510
HSBP1L1,mRNA,3511
SPTBN4,mRNA,3512
FAM53C,mRNA,3513
LY9,mRNA,3514
MTHFD1L,mRNA,3515
KIF1C,mRNA,3516
MCF2L,mRNA,3517
CNTF,mRNA,3518
NDUFV1,mRNA,3519
CHMP7,mRNA,3520
TIMM8A,mRNA,3521
LCE1D,mRNA,3522
AFAP1,mRNA,3523
SDC3,mRNA,3524
IAH1,mRNA,3525
TMC1,mRNA,3526
CNTN5,mRNA,3527
AL157392.5,mRNA,3528
PABPC1L,mRNA,3529
THUMPD1,mRNA,3530
CDC26,mRNA,3531
KLHL13,mRNA,3532
ZBED3,mRNA,3533
PI3CG,mRNA,3534
C8orf44-SGK3,mRNA,3535
FDCSP,mRNA,3536
NCKIPSD,mRNA,3537
ADAMTSL4,mRNA,3538
ATG3,mRNA,3539
HPD,mRNA,3540
TPM2,mRNA,3541
GTF2H4,mRNA,3542
ZNF806,mRNA,3543
TBC1D2B,mRNA,3544
GARNL3,mRNA,3545
IQCN,mRNA,3546
GFUS,mRNA,3547
ARMC4,mRNA,3548
OR51B6,mRNA,3549
PLA2G4A,mRNA,3550
SLC36A1,mRNA,3551
FBXL22,mRNA,3552
CD86,mRNA,3553
TRIM59,mRNA,3554
MC2R,mRNA,3555
PSORS1C2,mRNA,3556
GIMAP1-GIMAP5,mRNA,3557
LYVE1,mRNA,3558
FGD5,mRNA,3559
DCDC2,mRNA,3560
RAB3A,mRNA,3561
MTBP,mRNA,3562
XKRX,mRNA,3563
BTN3A1,mRNA,3564
KMT5C,mRNA,3565
MRGPRX2,mRNA,3566
PYCR2,mRNA,3567
AC233992.2,mRNA,3568
ZNF718,mRNA,3569
FOXK1,mRNA,3570
ISOC2,mRNA,3571
DPYS,mRNA,3572
ARHGAP36,mRNA,3573
CHUK,mRNA,3574
DRD3,mRNA,3575
NKIRAS1,mRNA,3576
YJU2,mRNA,3577
COL4A5,mRNA,3578
TFDP3,mRNA,3579
GBGT1,mRNA,3580
C22orf31,mRNA,3581
MAPRE3,mRNA,3582
FUOM,mRNA,3583
ADA,mRNA,3584
SEPT5,mRNA,3585
SLC7A6,mRNA,3586
ENST00000310106,mRNA,3587
COL4A6,mRNA,3588
ENST00000381398,mRNA,3589
PLEKHO1,mRNA,3590
BCAS4,mRNA,3591
ENST00000334827,mRNA,3592
MAGEB16,mRNA,3593
ENST00000323383,mRNA,3594
AC007326.4,mRNA,3595
NFIC,mRNA,3596
NXPE2,mRNA,3597
CENPB,mRNA,3598
DEF6,mRNA,3599
VGF,mRNA,3600
UBQLNL,mRNA,3601
SGSM1,mRNA,3602
SEMA3F,mRNA,3603
INTS2,mRNA,3604
SLC35E4,mRNA,3605
CNTLN,mRNA,3606
COTL1,mRNA,3607
CARS2,mRNA,3608
TLCD3B,mRNA,3609
RP1,mRNA,3610
JSRP1,mRNA,3611
GCH1,mRNA,3612
IYD,mRNA,3613
GALR1,mRNA,3614
KRTAP24-1,mRNA,3615
PRO0628,mRNA,3616
PAIP2B,mRNA,3617
POC1B,mRNA,3618
PLEKHA3,mRNA,3619
PTRHD1,mRNA,3620
CCDC93,mRNA,3621
SLC46A2,mRNA,3622
WDR34,mRNA,3623
SLC25A33,mRNA,3624
IFT140,mRNA,3625
ZFP14,mRNA,3626
HERPUD2,mRNA,3627
CAMKV,mRNA,3628
LOC105372412,mRNA,3629
ZNF671,mRNA,3630
TRMT44,mRNA,3631
ACTR10,mRNA,3632
CYC1,mRNA,3633
DCK,mRNA,3634
ZNF713,mRNA,3635
ZNF8,mRNA,3636
TANC2,mRNA,3637
ZNF706,mRNA,3638
LOH12CR2,mRNA,3639
ENST00000320415,mRNA,3640
GOLGA6C,mRNA,3641
MYRFL,mRNA,3642
CXCR6,mRNA,3643
HSPB3,mRNA,3644
MYBPH,mRNA,3645
TMEM231,mRNA,3646
CDV3,mRNA,3647
DOK5,mRNA,3648
ZP4,mRNA,3649
SLC25A19,mRNA,3650
COPB1,mRNA,3651
CDC42BPA,mRNA,3652
PRAP1,mRNA,3653
TMEM63C,mRNA,3654
CD63,mRNA,3655
NUDT3,mRNA,3656
BHLHE41,mRNA,3657
LOC105370792,mRNA,3658
LSMEM2,mRNA,3659
CHST4,mRNA,3660
SLC4A5,mRNA,3661
GREB1,mRNA,3662
H2BFWT,mRNA,3663
FAM171A1,mRNA,3664
SLC5A4,mRNA,3665
NBAS,mRNA,3666
ZNF354A,mRNA,3667
RRP1B,mRNA,3668
CCP110,mRNA,3669
CBFA2T3,mRNA,3670
RAX,mRNA,3671
CYP2B6,mRNA,3672
ZNF761,mRNA,3673
LIG1,mRNA,3674
TMPPE,mRNA,3675
COX20,mRNA,3676
GLTP,mRNA,3677
JAKMIP3,mRNA,3678
AC008687.1,mRNA,3679
CDKL1,mRNA,3680
MEDAG,mRNA,3681
LPCAT4,mRNA,3682
SYT12,mRNA,3683
MCM3AP,mRNA,3684
PNPO,mRNA,3685
SORBS2,mRNA,3686
ZFYVE1,mRNA,3687
KIF27,mRNA,3688
PANK1,mRNA,3689
PDYN,mRNA,3690
MCOLN1,mRNA,3691
CDT1,mRNA,3692
TBC1D9B,mRNA,3693
TMOD2,mRNA,3694
CLDN8,mRNA,3695
RUNDC3A,mRNA,3696
C3orf62,mRNA,3697
KRBOX4,mRNA,3698
PTMA,mRNA,3699
SPTA1,mRNA,3700
TNK2,mRNA,3701
FAM131A,mRNA,3702
DUSP6,mRNA,3703
SYT5,mRNA,3704
HIVEP2,mRNA,3705
TMEM196,mRNA,3706
c-Myc,mRNA,3707
ENST00000360934,mRNA,3708
CT83,mRNA,3709
MIOX,mRNA,3710
AC011448.1,mRNA,3711
CHRD,mRNA,3712
PRSS50,mRNA,3713
LGR4,mRNA,3714
GFRA3,mRNA,3715
HS3ST3A1,mRNA,3716
PSKH2,mRNA,3717
PYCR1,mRNA,3718
PKD2L1,mRNA,3719
CALML5,mRNA,3720
SCYL2,mRNA,3721
ZNF558,mRNA,3722
ZNF296,mRNA,3723
CYBRD1,mRNA,3724
FGF3,mRNA,3725
MAGEA11,mRNA,3726
TOMM34,mRNA,3727
L3HYPDH,mRNA,3728
HORMAD2,mRNA,3729
SRP72,mRNA,3730
OGFOD1,mRNA,3731
ITPKA,mRNA,3732
PPP6C,mRNA,3733
VTCN1,mRNA,3734
STX11,mRNA,3735
HOXC11,mRNA,3736
PMP2,mRNA,3737
ARGFX,mRNA,3738
SAAL1,mRNA,3739
OCIAD2,mRNA,3740
DDT,mRNA,3741
KLF8,mRNA,3742
TMEM235,mRNA,3743
VPS37C,mRNA,3744
PRCP,mRNA,3745
CDH2,mRNA,3746
DMAC1,mRNA,3747
SERPINA11,mRNA,3748
FERMT1,mRNA,3749
ENST00000389477,mRNA,3750
TNFSF15,mRNA,3751
SRL,mRNA,3752
PTK7,mRNA,3753
KIF24,mRNA,3754
ADGRF5,mRNA,3755
CLEC6A,mRNA,3756
PAPLN,mRNA,3757
ZNF733P,mRNA,3758
AC010422.5,mRNA,3759
SARS2,mRNA,3760
RNF225,mRNA,3761
LRRC37A,mRNA,3762
UBA3,mRNA,3763
DCAF12L2,mRNA,3764
SERPIND1,mRNA,3765
DDAH2,mRNA,3766
GLUD2,mRNA,3767
KIAA1217,mRNA,3768
STK39,mRNA,3769
HIP1R,mRNA,3770
MARCH3,mRNA,3771
SYNPO,mRNA,3772
GABRE,mRNA,3773
TEX29,mRNA,3774
SERPINB9,mRNA,3775
API5,mRNA,3776
SKA2,mRNA,3777
HHIPL1,mRNA,3778
STK11,mRNA,3779
ARG2,mRNA,3780
TTC23L,mRNA,3781
LEXM,mRNA,3782
ASNA1,mRNA,3783
ESR1,mRNA,3784
MIG7,mRNA,3785
ENTPD2,mRNA,3786
KCNV1,mRNA,3787
NARS2,mRNA,3788
CDKL2,mRNA,3789
DEFB114,mRNA,3790
PBDC1,mRNA,3791
CYP2C9,mRNA,3792
TYSND1,mRNA,3793
AC010547.4,mRNA,3794
BPIFC,mRNA,3795
RAB29,mRNA,3796
ACE2,mRNA,3797
NT5E,mRNA,3798
ENST00000390361,mRNA,3799
ZDHHC22,mRNA,3800
AC073111.3,mRNA,3801
POGLUT3,mRNA,3802
TCTEX1D1,mRNA,3803
RGPD2,mRNA,3804
TCFL5,mRNA,3805
CD300E,mRNA,3806
ENST00000390256,mRNA,3807
KIAA1328,mRNA,3808
ID1,mRNA,3809
PIGN,mRNA,3810
WASF3,mRNA,3811
PRSS41,mRNA,3812
ANKRD31,mRNA,3813
CTAG1A,mRNA,3814
ANGPTL2,mRNA,3815
DAP3,mRNA,3816
FBXL7,mRNA,3817
PAXX,mRNA,3818
PRR23D2,mRNA,3819
RAB35,mRNA,3820
TMEM14C,mRNA,3821
MYH14,mRNA,3822
ENST00000378348,mRNA,3823
UPF2,mRNA,3824
CCDC90B,mRNA,3825
ANGPT2,mRNA,3826
MMUT,mRNA,3827
RPN1,mRNA,3828
ZFHX4,mRNA,3829
APOBEC3F,mRNA,3830
OR52B2,mRNA,3831
AC109486,mRNA,3832
DDX25,mRNA,3833
PLCB1,mRNA,3834
HNRNPDL,mRNA,3835
AC092718.3,mRNA,3836
PM20D1,mRNA,3837
SGK1,mRNA,3838
TIMM29,mRNA,3839
ZAR1L,mRNA,3840
NOX5,mRNA,3841
ENST00000380195,mRNA,3842
KCNAB3,mRNA,3843
TIGD6,mRNA,3844
PZP,mRNA,3845
MRPL2,mRNA,3846
FNDC1,mRNA,3847
RFT1,mRNA,3848
DUOXA1,mRNA,3849
ENST00000334720,mRNA,3850
F12,mRNA,3851
TOLLIP,mRNA,3852
AC005726.1,mRNA,3853
E2F2,mRNA,3854
PLXNA2,mRNA,3855
PCP4,mRNA,3856
LOC102725016,mRNA,3857
RFPL1,mRNA,3858
ZNF528,mRNA,3859
PLPP3,mRNA,3860
FAM210B,mRNA,3861
VSIG8,mRNA,3862
ARHGEF10,mRNA,3863
C17orf64,mRNA,3864
NFKBIE,mRNA,3865
SATL1,mRNA,3866
FUCA1,mRNA,3867
FGF8,mRNA,3868
COMMD9,mRNA,3869
CDK8,mRNA,3870
TERT,mRNA,3871
CEACAM1,mRNA,3872
OR4C6,mRNA,3873
ANXA2,mRNA,3874
ITGA9,mRNA,3875
LUM,mRNA,3876
TCEANC,mRNA,3877
ASAH1,mRNA,3878
INSYN1,mRNA,3879
ANGPT4,mRNA,3880
GLCE,mRNA,3881
PDCD4,mRNA,3882
LDAH,mRNA,3883
DZIP1,mRNA,3884
RGS9,mRNA,3885
WNT10B,mRNA,3886
KRT33A,mRNA,3887
ENST00000166133,mRNA,3888
CBY2,mRNA,3889
EXOC3L1,mRNA,3890
ZC3H11B,mRNA,3891
CNOT11,mRNA,3892
CASQ1,mRNA,3893
VKORC1L1,mRNA,3894
CHAT,mRNA,3895
CEP70,mRNA,3896
FOLR3,mRNA,3897
SPRR3,mRNA,3898
C8G,mRNA,3899
TSPAN14,mRNA,3900
TMUB1,mRNA,3901
EPDR1,mRNA,3902
DNAAF2,mRNA,3903
GALNT9,mRNA,3904
CYP2R1,mRNA,3905
MAGEA2,mRNA,3906
POU6F2,mRNA,3907
PTPRM,mRNA,3908
C8orf33,mRNA,3909
CEP72,mRNA,3910
MS4A2,mRNA,3911
MIEF2,mRNA,3912
LRIF1,mRNA,3913
CSDE1,mRNA,3914
C11orf65,mRNA,3915
CD300LD,mRNA,3916
OR8B8,mRNA,3917
ARVCF,mRNA,3918
UMOD,mRNA,3919
TMEM255A,mRNA,3920
RPS20,mRNA,3921
GJA9,mRNA,3922
ORAI1,mRNA,3923
SPATA32,mRNA,3924
FGF2,mRNA,3925
PBX4,mRNA,3926
PPFIA2,mRNA,3927
SPAG11A,mRNA,3928
NOX4,mRNA,3929
CMTM6,mRNA,3930
TLCD2,mRNA,3931
HIVEP3,mRNA,3932
LOC389831,mRNA,3933
NUMBL,mRNA,3934
SPG7,mRNA,3935
TMPRSS6,mRNA,3936
UMAD1,mRNA,3937
SLF2,mRNA,3938
DMRT3,mRNA,3939
IFT52,mRNA,3940
SCML4,mRNA,3941
TTLL13P,mRNA,3942
CIDEC,mRNA,3943
AC009950,mRNA,3944
ERGIC3,mRNA,3945
GGCT,mRNA,3946
RIC8B,mRNA,3947
PSMA5,mRNA,3948
C19orf85,mRNA,3949
ODAPH,mRNA,3950
NACA,mRNA,3951
LATS2,mRNA,3952
NIPSNAP2,mRNA,3953
LRP6,mRNA,3954
F2RL2,mRNA,3955
LOC100049716,mRNA,3956
PKMYT1,mRNA,3957
CHRNB2,mRNA,3958
LHFPL6,mRNA,3959
MPHOSPH8,mRNA,3960
BIRC8,mRNA,3961
C1orf194,mRNA,3962
SEH1L,mRNA,3963
CDY2B,mRNA,3964
GHRHR,mRNA,3965
KRT38,mRNA,3966
AGL,mRNA,3967
PDPK1,mRNA,3968
CCDC18,mRNA,3969
RNMT,mRNA,3970
SRARP,mRNA,3971
TTC6,mRNA,3972
OR1J2,mRNA,3973
BTBD7,mRNA,3974
KIAA1841,mRNA,3975
NOMO3,mRNA,3976
CD300A,mRNA,3977
C1orf185,mRNA,3978
PRF1,mRNA,3979
PKNOX1,mRNA,3980
C2CD3,mRNA,3981
NUGGC,mRNA,3982
CUZD1,mRNA,3983
ERICH6B,mRNA,3984
HYAL2,mRNA,3985
ZNF280D,mRNA,3986
DBNDD2,mRNA,3987
INTS5,mRNA,3988
CCL11,mRNA,3989
GAPT,mRNA,3990
SHISA6,mRNA,3991
ANPEP,mRNA,3992
CCDC198,mRNA,3993
SRRD,mRNA,3994
SLC39A10,mRNA,3995
CCDC85B,mRNA,3996
SLC35A5,mRNA,3997
DYNLT1,mRNA,3998
PLXNC1,mRNA,3999
FUS,mRNA,4000
TRIM64B,mRNA,4001
WAPL,mRNA,4002
AHNAK,mRNA,4003
KANK4,mRNA,4004
TUBB6,mRNA,4005
DCST1,mRNA,4006
NOL12,mRNA,4007
RPL18A,mRNA,4008
NLRP12,mRNA,4009
IFNL1,mRNA,4010
ATP2A2,mRNA,4011
PTCRA,mRNA,4012
GUCA2A,mRNA,4013
PAX4,mRNA,4014
TMEM88B,mRNA,4015
SPACA3,mRNA,4016
TRAF5,mRNA,4017
ZNF354C,mRNA,4018
RAMAC,mRNA,4019
PKDREJ,mRNA,4020
ITGAX,mRNA,4021
FAM166A,mRNA,4022
CTAG2,mRNA,4023
SV2C,mRNA,4024
TMEM150B,mRNA,4025
PRUNE2,mRNA,4026
UPK3B,mRNA,4027
OR1L8,mRNA,4028
MATK,mRNA,4029
PALMD,mRNA,4030
MKRN2,mRNA,4031
DKKL1,mRNA,4032
SLC6A20,mRNA,4033
AASDHPPT,mRNA,4034
GEMIN5,mRNA,4035
TMEM63B,mRNA,4036
TSGA10,mRNA,4037
TMEM132C,mRNA,4038
FBXO16,mRNA,4039
PIANP,mRNA,4040
MARCHF8,mRNA,4041
HOMER2,mRNA,4042
SPP1,mRNA,4043
GPN1,mRNA,4044
MTMR3,mRNA,4045
MOGAT3,mRNA,4046
ROCK1,mRNA,4047
LINC00174,mRNA,4048
ATP6V1E2,mRNA,4049
ADGRA2,mRNA,4050
ZNF804A,mRNA,4051
PSMF1,mRNA,4052
GLDN,mRNA,4053
RSPH10B2,mRNA,4054
METTL8,mRNA,4055
SETD5,mRNA,4056
RAD1,mRNA,4057
RXYLT1,mRNA,4058
PIGK,mRNA,4059
TDRD9,mRNA,4060
VPS4B,mRNA,4061
SLC25A41,mRNA,4062
MGP,mRNA,4063
TSPAN17,mRNA,4064
GPR171,mRNA,4065
KHNYN,mRNA,4066
OR51B4,mRNA,4067
SFT2D1,mRNA,4068
OR1S2,mRNA,4069
UBN2,mRNA,4070
AC068987.5,mRNA,4071
UQCR10,mRNA,4072
LMLN,mRNA,4073
LTV1,mRNA,4074
CBLN4,mRNA,4075
ZNF436,mRNA,4076
KIF11,mRNA,4077
AP3S2,mRNA,4078
SLC17A5,mRNA,4079
CRYM,mRNA,4080
LRRC37B,mRNA,4081
FOXO3A,mRNA,4082
NOP53,mRNA,4083
KRTAP19-2,mRNA,4084
PCDH17,mRNA,4085
LOC400590,mRNA,4086
CYP27B1,mRNA,4087
PDZK1IP1,mRNA,4088
ENST00000270201,mRNA,4089
KRAS,mRNA,4090
LMO2,mRNA,4091
PPM1L,mRNA,4092
FNBP4,mRNA,4093
HNRNPK,mRNA,4094
FOXI1,mRNA,4095
KIAA1324L,mRNA,4096
TIRAP,mRNA,4097
COMMD1,mRNA,4098
PTGIR,mRNA,4099
KIF26A,mRNA,4100
C9orf16,mRNA,4101
BACE1,mRNA,4102
SSTR4,mRNA,4103
TFDP1,mRNA,4104
CHMP2B,mRNA,4105
ARL9,mRNA,4106
CASTOR2,mRNA,4107
KLHDC2,mRNA,4108
LEMD3,mRNA,4109
DOX,mRNA,4110
PERP,mRNA,4111
EHD4,mRNA,4112
SLC7A13,mRNA,4113
SAMD8,mRNA,4114
IGLJ3,mRNA,4115
GGT7,mRNA,4116
PRR23C,mRNA,4117
GID4,mRNA,4118
FNIP1,mRNA,4119
FLRT3,mRNA,4120
WDR20,mRNA,4121
CRYAA,mRNA,4122
KRTAP4-7,mRNA,4123
ADAM18,mRNA,4124
OR5D16,mRNA,4125
KMT2D,mRNA,4126
CSNK2A1,mRNA,4127
ICAM2,mRNA,4128
UBE2J1,mRNA,4129
SEMA6D,mRNA,4130
DGAT1,mRNA,4131
MEI1,mRNA,4132
AC006538.2,mRNA,4133
PPP2R2A,mRNA,4134
C18orf25,mRNA,4135
ZFAND2A,mRNA,4136
MMGT1,mRNA,4137
TUBB,mRNA,4138
CHEK1,mRNA,4139
RHPN2,mRNA,4140
MAGEA2B,mRNA,4141
CDADC1,mRNA,4142
CRISPLD2,mRNA,4143
SNRPC,mRNA,4144
SLC8A2,mRNA,4145
IFNA7,mRNA,4146
BCL2L10,mRNA,4147
TAF11L10,mRNA,4148
NHSL1,mRNA,4149
TAAR9,mRNA,4150
KCTD2,mRNA,4151
KIF21B,mRNA,4152
CCDC158,mRNA,4153
PAPPA,mRNA,4154
ZNF518A,mRNA,4155
TAC3,mRNA,4156
IGBP1,mRNA,4157
ENST00000358916,mRNA,4158
ATG4D,mRNA,4159
EOS,mRNA,4160
RNF165,mRNA,4161
CDCA3,mRNA,4162
IRF1,mRNA,4163
TAF6L,mRNA,4164
OSER1,mRNA,4165
MTLN,mRNA,4166
BTBD19,mRNA,4167
PDE4B,mRNA,4168
ACVR1B,mRNA,4169
GABRG3,mRNA,4170
PDE4D,mRNA,4171
BFSP2,mRNA,4172
DAG1,mRNA,4173
DSG3,mRNA,4174
LCTL,mRNA,4175
KLHL8,mRNA,4176
LTBP4,mRNA,4177
ZNF778,mRNA,4178
DUSP11,mRNA,4179
APBA2,mRNA,4180
NHLH1,mRNA,4181
PPME1,mRNA,4182
OSBP,mRNA,4183
AIMP2,mRNA,4184
THOC7,mRNA,4185
DLK2,mRNA,4186
ZNF267,mRNA,4187
PRSS22,mRNA,4188
RPS19,mRNA,4189
NANP,mRNA,4190
COPS6,mRNA,4191
SPNS1,mRNA,4192
CD244,mRNA,4193
SLC17A2,mRNA,4194
PFDN1,mRNA,4195
ENST00000340158,mRNA,4196
ACR,mRNA,4197
DCTN2,mRNA,4198
PWWP3B,mRNA,4199
FLACC1,mRNA,4200
ETHE1,mRNA,4201
NBEAL2,mRNA,4202
RAB3D,mRNA,4203
ACAD10,mRNA,4204
SRCIN1,mRNA,4205
COPG1,mRNA,4206
UNC119,mRNA,4207
UBALD1,mRNA,4208
TMEM167B,mRNA,4209
GRAMD1B,mRNA,4210
ANLN,mRNA,4211
DGUOK,mRNA,4212
SARS1,mRNA,4213
LIMS1,mRNA,4214
PPA2,mRNA,4215
WDFY3,mRNA,4216
MROH2A,mRNA,4217
MMP27,mRNA,4218
ITPKB,mRNA,4219
UBXN10,mRNA,4220
ST7,mRNA,4221
PAQR9,mRNA,4222
PRKG2,mRNA,4223
SLC17A8,mRNA,4224
PDE6G,mRNA,4225
MNS1,mRNA,4226
IFT46,mRNA,4227
PARS2,mRNA,4228
GIN1,mRNA,4229
EPHA6,mRNA,4230
TSPAN3,mRNA,4231
DOP1A,mRNA,4232
CFAP58,mRNA,4233
FBXO11,mRNA,4234
NCAPD2,mRNA,4235
CRISP2,mRNA,4236
SAP130,mRNA,4237
ST5,mRNA,4238
C9orf147,mRNA,4239
AC008763.2,mRNA,4240
FLAD1,mRNA,4241
DCP1A,mRNA,4242
MATN2,mRNA,4243
TMEM98,mRNA,4244
LCOR,mRNA,4245
HNRNPAB,mRNA,4246
COX6A1,mRNA,4247
SPPL2A,mRNA,4248
CYP3A4,mRNA,4249
RPL35,mRNA,4250
RIPK1,mRNA,4251
FSBP,mRNA,4252
MAP3K14,mRNA,4253
SLC22A8,mRNA,4254
SIVA1,mRNA,4255
ENST00000383706,mRNA,4256
B3GALT2,mRNA,4257
FAM203B,mRNA,4258
ENST00000301701,mRNA,4259
PCDHGC4,mRNA,4260
AC079447.1,mRNA,4261
LAMTOR1,mRNA,4262
OR52W1,mRNA,4263
PARP10,mRNA,4264
ARHGEF3,mRNA,4265
KMT2B,mRNA,4266
RASL10A,mRNA,4267
SFT2D3,mRNA,4268
IL3,mRNA,4269
RAD51C,mRNA,4270
B3GAT3,mRNA,4271
FBXO25,mRNA,4272
BEST1,mRNA,4273
BAG3,mRNA,4274
WNT2,mRNA,4275
CPEB2,mRNA,4276
MMS19,mRNA,4277
FKBP5,mRNA,4278
ALG14,mRNA,4279
FLNC,mRNA,4280
LINC01555,mRNA,4281
SMAP1,mRNA,4282
AC025283.3,mRNA,4283
ANKRD46,mRNA,4284
CBWD3,mRNA,4285
CPD,mRNA,4286
EDEM1,mRNA,4287
HBA1,mRNA,4288
OPN3,mRNA,4289
DCUN1D2,mRNA,4290
LTF,mRNA,4291
ZNF414,mRNA,4292
PLA2G2C,mRNA,4293
DCHS1,mRNA,4294
LRRC4B,mRNA,4295
HTRA1,mRNA,4296
PRKX,mRNA,4297
IQCH,mRNA,4298
NINJ1,mRNA,4299
LPAR5,mRNA,4300
NR5A1,mRNA,4301
ACOT6,mRNA,4302
TNFRSF8,mRNA,4303
LRRK2,mRNA,4304
ARMCX5-GPRASP2,mRNA,4305
KTN1,mRNA,4306
TAS2R46,mRNA,4307
LDHB,mRNA,4308
DEXI,mRNA,4309
MGME1,mRNA,4310
PPP1R12B,mRNA,4311
PDCD11,mRNA,4312
CCDC150,mRNA,4313
MYL6B,mRNA,4314
TRIR,mRNA,4315
COPS7B,mRNA,4316
NHLRC4,mRNA,4317
LOC388813,mRNA,4318
MSMP,mRNA,4319
LOC400499,mRNA,4320
RND2,mRNA,4321
C19orf38,mRNA,4322
ABHD17B,mRNA,4323
ENST00000297317,mRNA,4324
STAMBPL1,mRNA,4325
SRRM5,mRNA,4326
SPDYE6,mRNA,4327
ATP8B2,mRNA,4328
SDR39U1,mRNA,4329
LOC102723360,mRNA,4330
ZSCAN22,mRNA,4331
TSBP1,mRNA,4332
DLGAP3,mRNA,4333
NELL1,mRNA,4334
GRPR,mRNA,4335
ENST00000370774,mRNA,4336
AP000812.4,mRNA,4337
ARMH4,mRNA,4338
CHML,mRNA,4339
AMT,mRNA,4340
PNKP,mRNA,4341
SMIM15,mRNA,4342
SVBP,mRNA,4343
C17orf107,mRNA,4344
WFDC2,mRNA,4345
GRIA1,mRNA,4346
IRGQ,mRNA,4347
FUNDC1,mRNA,4348
NPY,mRNA,4349
CRYBG1,mRNA,4350
U2AF2,mRNA,4351
MEX3B,mRNA,4352
ABCG5,mRNA,4353
SPSB2,mRNA,4354
ZNF415,mRNA,4355
CCDC134,mRNA,4356
MYBPC1,mRNA,4357
PDK3,mRNA,4358
CTNND2,mRNA,4359
HDAC10,mRNA,4360
GALNT18,mRNA,4361
PRAMEF1,mRNA,4362
GRM2,mRNA,4363
NDRG2,mRNA,4364
TGFBRAP1,mRNA,4365
NKD1,mRNA,4366
MS4A6E,mRNA,4367
ADAMTS9,mRNA,4368
TMPRSS11A,mRNA,4369
LRRN1,mRNA,4370
