"ensembl_gene_id","GeneName","logFC","logCPM","LR","PValue","FDR","Significance","Label"
"ENSG00000176912","C18orf56",-1.97857881186603,0.601478128561983,42.3601560464762,0.0000000000759210643117767,0.000000000278331621135303,"Significant","Down in WA (Up in Control)"
"ENSG00000176919","C8G",-1.17414970314505,3.31242509077023,97.1322109815349,0.0000000000000000000000648492954221695,0.000000000000000000000344342138318878,"Significant","Down in WA (Up in Control)"
"ENSG00000176927","EFCAB5",1.75258318914219,-0.521433687785873,13.1508708609609,0.000287385642910562,0.000730654048296528,"Significant","Up in WA (Down in Control)"
"ENSG00000176928","GCNT4",4.11510924366257,0.92262967152268,127.351677281348,0.000000000000000000000000000015560611630502,0.0000000000000000000000000000966290861459364,"Significant","Up in WA (Down in Control)"
"ENSG00000176945","MUC20",-1.66758222691085,-0.26306032187985,15.1245132352054,0.000100647869042473,0.000266643438400209,"Significant","Down in WA (Up in Control)"
"ENSG00000176953","NFATC2IP",-1.33386031286615,6.11152314031645,461.537587643383,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000222477882069846,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000436781062037897,"Significant","Down in WA (Up in Control)"
"ENSG00000176971","FIBIN",1.35532347120014,0.812806100929574,17.6063355089545,0.0000271681744142264,0.0000750791515583001,"Significant","Up in WA (Down in Control)"
"ENSG00000176974","SHMT1",-2.99640396617911,5.85254632835079,1679.55161751737,0,0,"Significant","Down in WA (Up in Control)"
"ENSG00000176978","DPP7",-1.04706240828301,8.18422771540312,378.535105138802,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000025935431238079,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000401453105856192,"Significant","Down in WA (Up in Control)"
"ENSG00000176984","AP000679.2",3.22624915510098,-2.43457770322419,7.06937759681496,0.00784124899473827,0.0166651804653758,"Significant","Up in WA (Down in Control)"
"ENSG00000176994","SMCR8",1.66947328574175,3.86824207199854,233.925020240752,0.0000000000000000000000000000000000000000000000000000830599891015416,0.000000000000000000000000000000000000000000000000000795378910074994,"Significant","Up in WA (Down in Control)"
"ENSG00000177000","MTHFR",2.43841124233448,5.31397744931715,997.961702675196,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000498102493520945,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000287814563917245,"Significant","Up in WA (Down in Control)"
"ENSG00000177054","ZDHHC13",-1.27714662333669,3.98531363081171,162.532885688776,0.00000000000000000000000000000000000031642414190062,0.00000000000000000000000000000000000230841323415735,"Significant","Down in WA (Up in Control)"
"ENSG00000177076","ACER2",2.20853366098683,3.7083732327767,361.300552993091,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000146687695773518,0.000000000000000000000000000000000000000000000000000000000000000000000000000000216406910558717,"Significant","Up in WA (Down in Control)"
"ENSG00000177084","POLE",-1.24008391164731,7.10813447409091,520.705693251262,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000297172883491028,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000680153601082353,"Significant","Down in WA (Up in Control)"
"ENSG00000177096","FAM109B",-2.06694045797841,1.97002285436954,110.630312839859,0.0000000000000000000000000713009221004298,0.000000000000000000000000408434065407813,"Significant","Down in WA (Up in Control)"
